"AF3","F7","F3","FC5","T7","P7","O1","O2","FC6","F4","F8","AF4"
4166.1538,4129.7436,4128.2051,4073.8462,4145.641,4110.2564,4059.4872,4096.9231,4311.2821,4093.8462,4107.6923,4163.5897
4165.1282,4126.6667,4125.1282,4063.0769,4143.5897,4108.2051,4069.7436,4100,4306.1538,4090.2564,4120,4166.6667
4150.7692,4123.0769,4117.4359,4044.1026,4143.0769,4102.0513,4074.8718,4096.4103,4299.4872,4080,4106.6667,4152.8205
4143.5897,4118.9744,4109.7436,4042.0513,4134.8718,4096.9231,4060.5128,4088.7179,4294.359,4076.9231,4083.5897,4145.641
4151.2821,4123.0769,4110.2564,4050.2564,4135.8974,4083.5897,4030.2564,4086.1538,4297.4359,4078.4615,4085.1282,4151.2821
4152.8205,4129.2308,4115.8974,4062.0513,4142.5641,4083.5897,4039.4872,4095.8974,4295.3846,4081.0256,4110.2564,4157.4359
4138.4615,4125.1282,4110.7692,4058.9744,4132.8205,4091.7949,4059.4872,4093.8462,4280.5128,4077.4359,4114.8718,4145.1282
4130.7692,4121.5385,4101.0256,4045.1282,4127.1795,4085.1282,4039.4872,4081.0256,4270.2564,4072.3077,4097.9487,4127.1795
4135.3846,4126.1538,4103.5897,4044.6154,4137.9487,4086.1538,4030.2564,4092.3077,4277.9487,4076.9231,4102.5641,4130.7692
4148.7179,4136.9231,4123.0769,4064.6154,4148.2051,4113.8462,4064.6154,4119.4872,4293.3333,4090.7692,4116.9231,4152.3077
4184.6154,4147.1795,4158.4615,4100.5128,4159.4872,4142.0513,4106.6667,4136.4103,4305.1282,4118.9744,4146.6667,4191.2821
4204.1026,4145.641,4175.3846,4119.4872,4166.1538,4150.2564,4129.2308,4134.359,4301.5385,4128.7179,4177.9487,4208.7179
4196.4103,4143.5897,4166.1538,4116.9231,4167.1795,4154.359,4134.8718,4131.7949,4299.4872,4122.5641,4182.5641,4198.9744
4212.3077,4148.2051,4175.3846,4125.1282,4174.359,4161.5385,4135.8974,4142.5641,4312.8205,4138.4615,4187.6923,4216.4103
4230.7692,4152.3077,4194.359,4139.4872,4180.5128,4163.0769,4146.6667,4154.8718,4311.2821,4149.2308,4191.7949,4236.9231
4220,4149.2308,4190.7692,4146.1538,4177.4359,4166.1538,4165.1282,4162.5641,4298.9744,4141.0256,4197.9487,4230.7692
4210.2564,4142.0513,4179.4872,4141.5385,4173.3333,4164.6154,4164.6154,4155.3846,4298.4615,4135.8974,4210.2564,4221.5385
4211.7949,4141.5385,4177.9487,4136.4103,4173.3333,4161.5385,4157.4359,4146.6667,4300,4135.3846,4192.8205,4218.4615
4210.2564,4138.9744,4175.8974,4138.4615,4171.2821,4169.7436,4170.2564,4157.9487,4299.4872,4134.8718,4153.3333,4217.9487
4200,4133.8462,4167.1795,4138.9744,4168.2051,4167.6923,4169.7436,4164.6154,4294.359,4130.2564,4130.7692,4205.1282
4197.4359,4131.2821,4162.0513,4140,4170.7692,4161.5385,4156.9231,4158.9744,4286.6667,4127.1795,4137.4359,4194.8718
4197.4359,4132.3077,4158.4615,4139.4872,4168.7179,4167.6923,4158.4615,4156.4103,4280.5128,4128.2051,4141.5385,4200
4188.2051,4136.9231,4160,4130.7692,4167.6923,4174.359,4168.7179,4154.8718,4271.7949,4128.2051,4137.4359,4199.4872
4186.6667,4142.5641,4167.1795,4132.8205,4175.8974,4175.8974,4173.3333,4154.8718,4272.3077,4133.3333,4133.8462,4197.9487
4196.4103,4146.1538,4171.7949,4146.1538,4178.4615,4166.6667,4160,4157.9487,4283.5897,4139.4872,4125.1282,4205.1282
4199.4872,4143.5897,4172.8205,4150.7692,4176.9231,4169.7436,4166.6667,4165.1282,4287.6923,4137.4359,4129.7436,4211.2821
4191.2821,4140.5128,4171.2821,4149.2308,4178.4615,4182.5641,4185.641,4166.1538,4280,4129.7436,4138.4615,4204.6154
4189.2308,4143.0769,4173.3333,4150.7692,4180,4178.4615,4173.3333,4161.0256,4280.5128,4129.2308,4131.2821,4202.0513
4190.2564,4143.5897,4175.8974,4154.359,4180,4168.2051,4160,4161.0256,4289.2308,4136.4103,4118.9744,4208.7179
4177.4359,4134.359,4164.6154,4143.0769,4171.2821,4163.5897,4161.0256,4155.3846,4280.5128,4127.1795,4108.7179,4193.3333
4171.7949,4132.8205,4159.4872,4140.5128,4166.1538,4167.1795,4165.1282,4156.4103,4272.3077,4120.5128,4105.641,4186.6667
4176.9231,4134.359,4164.1026,4153.8462,4162.5641,4164.1026,4167.6923,4158.9744,4273.8462,4125.1282,4103.5897,4195.8974
4167.1795,4130.2564,4157.9487,4146.1538,4157.9487,4154.8718,4163.0769,4151.2821,4271.2821,4118.4615,4094.8718,4184.1026
4160,4131.7949,4153.3333,4136.9231,4160.5128,4166.1538,4169.2308,4152.8205,4271.7949,4114.8718,4092.8205,4173.8462
